0.1,0.128417792,0.122662093
0.2,0.161058816,0.155334246
0.3,0.19272745,0.188137472
0.4,0.221673062,0.21875671
0.5,0.254821171,0.253189325
0.6,0.283648819,0.281853952
0.7,0.312016077,0.310838067
0.8,0.339442893,0.339180749
0.9,0.367496397,0.367885517
1,0.403284787,0.404783104
1.1,0.431091712,0.432493363
1.2,0.45841367,0.460692685
1.3,0.485738086,0.488892006
1.4,0.512919142,0.516685005
1.5,0.539108147,0.543757926
1.6,0.565886157,0.570393395
1.7,0.592490496,0.596947763
1.8,0.616835482,0.61865001
1.9,0.640879821,0.641680179
2,0.681435955,0.66538537
2.1,0.705227162,0.706768077
2.2,0.728777523,0.729953894
2.3,0.751983002,0.751742976
2.4,0.775185203,0.774802637
2.5,0.798398054,0.799753011
2.6,0.82166825,0.82187305
2.7,0.844568166,0.843842355
2.8,0.86748119,0.866206515
2.9,0.890517914,0.891169997
3,0.912778854,0.913013146
3.1,0.935747584,0.934171443
3.2,0.958179738,0.959721472
3.3,0.980863386,0.979432243
3.4,1.004588237,1.001090253
3.5,1.028154163,1.024842138
3.6,1.051116339,1.046817178
3.7,1.074274304,1.067846042
3.8,1.097376563,1.090711552
3.9,1.119779226,1.112453939
4,1.142355558,1.134152909
4.1,1.165048218,1.155682304
4.2,1.215278285,1.177567232
4.3,1.243099955,1.199480013
4.4,1.265455923,1.221138022
4.5,1.28770048,1.2758016
4.6,1.310254694,1.297000038
4.7,1.332996506,1.318524518
4.8,1.355262362,1.339182285
4.9,1.376944128,1.361543987
5,1.399139533,1.383164314
5.1,1.421013811,1.403856486
5.2,1.442686566,1.424798515
5.3,1.464849203,1.44755753
5.4,1.486456422,1.468341453
5.5,1.508569088,1.48984791
5.6,1.530914406,1.509378458
5.7,1.553241702,1.531434598
5.8,1.574137856,1.553631642
5.9,1.596430746,1.573840486
6,1.618491802,1.59352832
6.1,1.63935273,1.615543501
6.2,1.660863283,1.635415654
6.3,1.682179686,1.656245453
6.4,1.703073382,1.678095974
6.5,1.724495462,1.698090189
6.6,1.745718477,1.717826355
6.7,1.766804685,1.738595533
6.8,1.787530445,1.760667238
6.9,1.808922214,1.780696678
7,1.829731533,1.80028457
7.1,1.850547405,1.821730406
7.2,1.871555789,1.843265536
7.3,1.89215703,1.862980403
7.4,1.91318999,1.882037453
7.5,1.934005043,1.903555379
7.6,1.95606528,1.924691558
7.7,1.977503744,1.943969792
7.8,1.998914355,1.965287834
7.9,2.020190618,1.9844096
8,2.041283379,2.003628851
8.1,2.062340096,2.024840397
8.2,2.083260006,2.045687398
8.3,2.103926784,2.064112026
8.4,2.123774362,2.083735962
8.5,2.14432727,2.104431411
8.6,2.164124058,2.125837926
8.7,2.184575386,2.143809536
8.8,2.204960358,2.163460506
8.9,2.22486528,2.185211085
9,2.245097882,2.204462285
9.1,2.332110848,2.22372823
9.2,2.351805235,2.24457687
9.3,2.371648717,2.262808166
9.4,2.391267738,2.281578496
9.5,2.411573248,2.369947238
9.6,2.43124224,2.389343437
9.7,2.451360154,2.408316109
9.8,2.471909786,2.428411904
9.9,2.491316634,2.448480666
10,2.511666381,2.467844096
10.1,2.531599974,2.485600256
10.2,2.551054336,2.506348134
10.3,2.570810163,2.527153357
10.4,2.590283366,2.545664
10.5,2.610241536,2.563772416
10.6,2.629800755,2.587149107
10.7,2.64991703,2.603297997
10.8,2.670024294,2.622232986
10.9,2.68940247,2.64305623
11,2.709277082,2.661922406
11.1,2.728852685,2.679883366
11.2,2.748046541,2.6994688
11.3,2.766907802,2.719290982
11.4,2.785574912,2.738334925
11.5,2.802665062,2.75645399
11.6,2.820775117,2.776090214
11.7,2.839598694,2.795588813
11.8,2.85800448,2.813497344
11.9,2.877299917,2.832339763
12,2.896130048,2.851668787
12.1,2.916009574,2.869943501
12.2,2.935226368,2.889184051
12.3,2.954452992,2.908769485
12.4,2.973303603,2.927357952
12.5,2.992338534,2.946071757
12.6,3.012242637,2.96539095
12.7,3.03168471,2.983704166
12.8,3.050364109,3.002639974
12.9,3.068905062,3.021320192
13,3.088082534,3.039501517
13.1,3.106507981,3.05901568
13.2,3.124860518,3.077600051
13.3,3.143663616,3.09580759
13.4,3.162129203,3.114064282
13.5,3.18088233,3.133952
13.6,3.199269274,3.151756493
13.7,3.2180224,3.170761933
13.8,3.236714086,3.188894106
13.9,3.256061952,3.207529267
14,3.275286938,3.225690931
14.1,3.294140006,3.244729139
14.2,3.313037312,3.263111987
14.3,3.331470131,3.281429299
14.4,3.350591078,3.299464806
14.5,3.368524186,3.317982003
14.6,3.387181466,3.335921664
14.7,3.405456998,3.354176717
14.8,3.424341197,3.373174784
14.9,3.443488358,3.391417549
15,3.461808947,3.409286758
15.1,3.479964877,3.428155392
15.2,3.498153574,3.445035008
15.3,3.516710912,3.463415398
15.4,3.534204928,3.482431488
15.5,3.552374784,3.500149146
15.6,3.570952602,3.517663642
15.7,3.589246157,3.535957197
15.8,3.607329178,3.554572698
15.9,3.625100083,3.571888947
16,3.643112653,3.589524685
16.1,3.66101463,3.608071373
16.2,3.67928361,3.626491904
16.3,3.697568154,3.643850752
16.4,3.7154816,3.66132183
16.5,3.733028045,3.680765542
16.6,3.75170089,3.697405952
16.7,3.769472614,3.715271885
16.8,3.787155866,3.733208269
16.9,3.804611379,3.750323814
17,3.823077786,3.768420762
17.1,3.841684275,3.786702848
17.2,3.859856589,3.803987149
17.3,3.877165466,3.821415629
17.4,3.894969139,3.839238144
17.5,3.912616346,3.857572659
17.6,3.929949798,3.87419095
17.7,3.947473306,3.891523584
17.8,3.964984525,3.909646746
17.9,3.982403174,3.928150835
18,3.999673549,3.944387379
18.1,4.017242112,3.963421491
18.2,4.034208563,3.980295373
18.3,4.052562739,3.997045555
18.4,4.070304973,4.014902477
18.5,4.087282893,4.032770867
18.6,4.104689254,4.050142003
18.7,4.122098893,4.066748826
18.8,4.140700467,4.083975782
18.9,4.158871962,4.102069453
19,4.17614889,4.119496294
19.1,4.19326935,4.13566976
19.2,4.210644582,4.153281741
19.3,4.228114842,4.17140736
19.4,4.24613888,4.187745485
19.5,4.262986547,4.20557865
19.6,4.280161894,4.222077338
19.7,4.297383936,4.239181414
19.8,4.314679706,4.256068403
19.9,4.331557683,4.274590515
20,4.348582298,4.291022848
20.1,4.45817897,4.307972915
20.2,4.51720233,4.324424909
20.3,4.533836186,4.342575104
20.4,4.551333478,4.359494042
20.5,4.568797184,4.375752704
20.6,4.585546547,4.419815834
20.7,4.601920717,4.545107558
20.8,4.618739712,4.560995942
20.9,4.635118797,4.57766912
21,4.652529254,4.594372608
21.1,4.66930729,4.611349709
21.2,4.686000128,4.62850048
21.3,4.702864179,4.646168166
21.4,4.718987674,4.661979546
21.5,4.735304499,4.67885097
21.6,4.752371712,4.695850189
21.7,4.769084211,4.712677376
21.8,4.78628823,4.728511693
21.9,4.803283354,4.744967782
22,4.820180992,4.762741965
22.1,4.836829594,4.779542938
22.2,4.852954726,4.795516518
22.3,4.868955341,4.811680154
22.4,4.885793178,4.82921513
22.5,4.902591693,4.845134643
22.6,4.918991258,4.861426893
22.7,4.934660096,4.87898071
22.8,4.951017062,4.894830592
22.9,4.967437926,4.911284224
23,4.982846259,4.92811305
23.1,5.000295219,4.944766566
23.2,5.016411341,4.960930202
23.3,5.032384922,4.977464934
23.4,5.047854694,4.99450921
23.5,5.063030374,5.009661952
23.6,5.078242099,5.025845248
23.7,5.09443113,5.042832998
23.8,5.11066112,5.059763405
23.9,5.126239027,5.07547648
24,5.141898854,5.092602675
24.1,5.157629133,5.10728192
24.2,5.172941619,5.123427533
24.3,5.18829097,5.14096087
24.4,5.203255296,5.157346509
24.5,5.21884713,5.171911066
24.6,5.234599526,5.188340941
24.7,5.249565491,5.204992819
24.8,5.265025434,5.221067162
24.9,5.281600307,5.23629527
25,5.297265869,5.253483725
25.1,5.31278889,5.26932951
25.2,5.32801536,5.285600461
25.3,5.344400998,5.301080064
25.4,5.360019046,5.31818496
25.5,5.375790285,5.332568474
25.6,5.391463219,5.349493965
25.7,5.407154995,5.365743616
25.8,5.423115469,5.381018419
25.9,5.438526259,5.396453786
26,5.455435366,5.412714086
26.1,5.471696486,5.429139866
26.2,5.487316992,5.444068147
26.3,5.502888346,5.459688653
26.4,5.518091878,5.476752589
26.5,5.53385001,5.492400947
26.6,5.549661389,5.507474227
26.7,5.566110106,5.522368102
26.8,5.581325926,5.540076749
26.9,5.596787507,5.553865523
27,5.612463718,5.570639462
27.1,5.627468186,5.586403328
27.2,5.643395891,5.601031782
27.3,5.658696909,5.617369907
27.4,5.674183885,5.634077491
27.5,5.690592461,5.64835369
27.6,5.706561126,5.663489229
27.7,5.721407488,5.680648192
27.8,5.736572518,5.696067994
27.9,5.751937434,5.710536704
28,5.767309722,5.725795123
28.1,5.783430758,5.742718157
28.2,5.799724646,5.757366272
28.3,5.815190323,5.774095974
28.4,5.830613402,5.788840755
28.5,5.845692416,5.802920346
28.6,5.860677222,5.818781696
28.7,5.87639767,5.834918298
28.8,5.891888742,5.850233242
28.9,5.90708736,5.865060762
29,5.922513715,5.880653414
29.1,5.937596006,5.896424653
29.2,5.952995328,5.911005594
29.3,5.96872151,5.926148506
29.4,5.983331942,5.942033613
29.5,5.998009549,5.957083955
29.6,6.013106586,5.972769997
29.7,6.029050675,5.988905779
29.8,6.043928166,6.001996595
29.9,6.05873111,6.018161869
30,6.073839616,6.03225047
30.1,6.08853033,6.047930778
30.2,6.102880256,6.062400307
30.3,6.117809357,6.078025728
30.4,6.132774502,6.093123584
30.5,6.147115418,6.107951104
30.6,6.161965875,6.123341414
30.7,6.175816909,6.138458112
30.8,6.190385562,6.155002675
30.9,6.204662579,6.168153293
31,6.218568499,6.183827046
31.1,6.232693146,6.19873321
31.2,6.247346176,6.213359206
31.3,6.26302976,6.228179354
31.4,6.277858099,6.242656256
31.5,6.292345651,6.25695703
31.6,6.307038822,6.272275251
31.7,6.322293965,6.286967603
31.8,6.336515277,6.301922918
31.9,6.350832435,6.316773376
32,6.364638413,6.331364147
32.1,6.378056909,6.345760768
32.2,6.390857728,6.360030413
32.3,6.405082317,6.374951322
32.4,6.419315098,6.389494579
32.5,6.432754893,6.404883251
32.6,6.447074509,6.418416435
32.7,6.461597286,6.433676493
32.8,6.476173312,6.448238592
32.9,6.490974618,6.462427955
33,6.504319386,6.476706611
33.1,6.517365146,6.492148531
33.2,6.530971238,6.506566451
33.3,6.544892723,6.519679386
33.4,6.558877286,6.534919782
33.5,6.573125632,6.550120038
33.6,6.586952909,6.56418816
33.7,6.600808038,6.57732649
33.8,6.614552576,6.592601293
33.9,6.628912333,6.607203533
34,6.643689882,6.621231514
34.1,6.657857946,6.635797709
34.2,6.67175977,6.649847808
34.3,6.685891789,6.663571866
34.4,6.700355584,6.678500966
34.5,6.715154432,6.693704499
34.6,6.72932823,6.70688297
34.7,6.743499571,6.720966656
34.8,6.757890458,6.736075162
34.9,6.772794163,6.750040064
35,6.786896691,6.763208704
35.1,6.80075264,6.77762089
35.2,6.814407885,6.792408269
35.3,6.82842112,6.805680947
35.4,6.842026394,6.821974835
35.5,6.855584973,6.833890918
35.6,6.869184512,6.84704809
35.7,6.882657894,6.862451507
35.8,6.896242688,6.876801434
35.9,6.909603021,6.88914432
36,6.923493376,6.903077274
36.1,6.937511526,6.917786829
36.2,6.951677133,6.931365069
36.3,6.965823898,6.944455066
36.4,6.980155802,6.95897129
36.5,6.993578394,6.973534208
36.6,7.007048499,6.986404659
36.7,7.020445696,6.999659315
36.8,7.034000179,7.015120896
36.9,7.047544013,7.026250547
37,7.061918515,7.042487091
37.1,7.076939366,7.056261939
37.2,7.09025792,7.067847066
37.3,7.103828787,7.081573581
37.4,7.117224346,7.097081037
37.5,7.130806682,7.109989171
37.6,7.144564326,7.122214093
37.7,7.158093414,7.136479642
37.8,7.171846144,7.151511962
37.9,7.185113907,7.164091597
38,7.198878106,7.176599962
38.1,7.211856691,7.190975283
38.2,7.224625562,7.205701222
38.3,7.238212813,7.217414963
38.4,7.251886899,7.232607027
38.5,7.266373632,7.24423721
38.6,7.279325184,7.256781619
38.7,7.292611789,7.271676314
38.8,7.30525696,7.285037466
38.9,7.318265856,7.297461453
39,7.33154345,7.310453146
39.1,7.345102848,7.325259366
39.2,7.359452774,7.338131456
39.3,7.372977766,7.349909094
39.4,7.385422234,7.36414761
39.5,7.397934694,7.378249318
39.6,7.410604442,7.390234214
39.7,7.423105434,7.40568023
39.8,7.435469619,7.417178522
39.9,7.448541594,7.429114266
40,7.4610688,7.443376538
40.1,7.474166989,7.457173504
40.2,7.487783731,7.467958272
40.3,7.500439552,7.481187533
40.4,7.513234637,7.495492403
40.5,7.525935514,7.50824407
40.6,7.538989466,7.520489472
40.7,7.552394035,7.533739213
40.8,7.565518438,7.547203584
40.9,7.579108147,7.559082803
41,7.59223255,7.572004045
41.1,7.605471642,7.586287616
41.2,7.618689434,7.597572096
41.3,7.631731098,7.610721894
41.4,7.644691661,7.623404749
41.5,7.657376154,7.635266765
41.6,7.670410445,7.647929139
41.7,7.683260416,7.661395968
41.8,7.696207053,7.674195968
41.9,7.708508979,7.686137446
42,7.721196749,7.699782042
42.1,7.734729933,7.712925286
42.2,7.747513549,7.724142592
42.3,7.760105472,7.737146573
42.4,7.772362342,7.749988352
42.5,7.784470938,7.761669325
42.6,7.796682752,7.775432704
42.7,7.809001062,7.787429069
42.8,7.821233357,7.798575923
42.9,7.833882624,7.811815014
43,7.846761267,7.824812442
43.1,7.859429376,7.836273869
43.2,7.871872205,7.84804823
43.3,7.884987597,7.86117673
43.4,7.897161728,7.873989837
43.5,7.909258035,7.88529152
43.6,7.92194089,7.897462374
43.7,7.934482842,7.91001088
43.8,7.947241882,7.922167808
43.9,7.959888691,7.934041293
44,7.972859085,7.946469376
44.1,7.985461658,7.958388736
44.2,7.997502259,7.97023191
44.3,8.009012838,7.982526464
44.4,8.020946944,7.994481869
44.5,8.032437043,8.006452019
44.6,8.044577587,8.018793267
44.7,8.056170906,8.031295078
44.8,8.068046848,8.042326426
44.9,8.080320922,8.054588211
45,8.092329574,8.06674432
45.1,8.104313651,8.07865385
45.2,8.116246118,8.090425754
45.3,8.128805274,8.102762906
45.4,8.141371802,8.113750016
45.5,8.152865178,8.125570253
45.6,8.164891034,8.137812378
45.7,8.17708073,8.149470413
45.8,8.188771533,8.160423936
45.9,8.201330688,8.172237619
46,8.213990605,8.184263475
46.1,8.225997619,8.195865805
46.2,8.237203456,8.206679245
46.3,8.249153946,8.218601882
46.4,8.261094605,8.230577766
46.5,8.27260928,8.241107763
46.6,8.284304998,8.252538061
46.7,8.295985971,8.26606633
46.8,8.307634995,8.276037632
46.9,8.319623168,8.288499302
47,8.330742989,8.299465933
47.1,8.342442803,8.310176154
47.2,8.354561229,8.321662976
47.3,8.367245722,8.333928038
47.4,8.379162624,8.344865997
47.5,8.391058227,8.355401728
47.6,8.556069683,8.366744371
47.7,8.677021286,8.378428621
47.8,8.693478195,8.656533914
47.9,8.70544425,8.667870003
48,8.71750615,8.679518208
48.1,8.729474662,8.691039437
48.2,8.741013094,8.701795533
48.3,8.7519232,8.712699904
48.4,8.763786854,8.723208602
48.5,8.77507543,8.732943155
48.6,8.786901402,8.745286042
48.7,8.798513562,8.756740915
48.8,8.810138829,8.766299341
48.9,8.821333197,8.776932557
49,8.832489062,8.788962509
49.1,8.843912806,8.799329485
49.2,8.855465984,8.808511898
49.3,8.866661171,8.820781875
49.4,8.878301184,8.831268454
49.5,8.889349734,8.841192243
49.6,8.90074071,8.852248986
49.7,8.911420621,8.862349722
49.8,8.922659226,8.873617818
49.9,8.93383639,8.883925811
50,8.94584832,8.893847142
50.1,8.956652749,8.904436941
50.2,8.968197734,8.915150438
50.3,8.980041728,8.92465152
50.4,8.991395021,8.935297024
50.5,9.001940582,8.946224333
50.6,9.012781056,8.956566733
50.7,9.023972966,8.966334054
50.8,9.034378445,8.976903373
50.9,9.04549417,8.986979533
51,9.056160154,8.997308006
51.1,9.06788864,9.007570125
51.2,9.078560358,9.016347853
51.3,9.08921815,9.025903821
51.4,9.100153651,9.036960563
51.5,9.110901555,9.046501786
51.6,9.12224256,9.055430246
51.7,9.13314857,9.065503949
51.8,9.143581082,9.075698893
51.9,9.154269184,9.085073818
52,9.16529152,9.094149734
52.1,9.176467866,9.104535552
52.2,9.187138765,9.114554368
52.3,9.197930086,9.122605466
52.4,9.209454592,9.134849229
52.5,9.21988137,9.141444608
52.6,9.230200832,9.150847386
52.7,9.240795546,9.161159475
52.8,9.251005235,9.169938022
52.9,9.262392115,9.17835776
53,9.27325225,9.188522394
53.1,9.283595469,9.19834624
53.2,9.293725696,9.206058189
53.3,9.304348262,9.214604902
53.4,9.315708109,9.224272282
53.5,9.326016102,9.233046733
53.6,9.336419123,9.241512346
53.7,9.346567373,9.250308915
53.8,9.356660736,9.258994893
53.9,9.366677094,9.267326976
54,9.376899072,9.27535104
54.1,9.386808115,9.284083712
54.2,9.39764695,9.292479693
54.3,9.408049971,9.300353024
54.4,9.418552115,9.308291891
54.5,9.429038694,9.316389683
54.6,9.439879987,9.324483379
54.7,9.450876109,9.33282857
54.8,9.46176983,9.340116992
54.9,9.47208192,9.347783885
55,9.48194263,9.356163482
55.1,9.491489587,9.363795149
55.2,9.50145024,9.371077837
55.3,9.51135273,9.379024077
55.4,9.521154458,9.386414899
55.5,9.531169997,9.393455923
55.6,9.540664525,9.400869683
55.7,9.550023066,9.40798935
55.8,9.560173773,9.415432602
55.9,9.569429094,9.422276198
56,9.579108762,9.428737229
56.1,9.588649984,9.436586803
56.2,9.598178099,9.442725069
56.3,9.607959347,9.448802714
56.4,9.618525389,9.456570368
56.5,9.629607526,9.463494246
56.6,9.640261222,9.469027942
56.7,9.650337382,9.475777331
56.8,9.660328346,9.482238362
56.9,9.669800755,9.488583066
57,9.679123251,9.495252992
57.1,9.688822579,9.500980838
57.2,9.697940275,9.507015885
57.3,9.706982605,9.514160947
57.4,9.71649024,9.518915584
57.5,9.725533389,9.525042381
57.6,9.734982042,9.5314944
57.7,9.744411853,9.537137869
57.8,9.754092339,9.54282967
57.9,9.763611443,9.549154714
58,9.772448154,9.55556823
58.1,9.781077606,9.561201869
58.2,9.78996183,9.567238554
58.3,9.798878003,9.57264937
58.4,9.807555789,9.577754624
58.5,9.817350144,9.584910336
58.6,9.827036365,9.590718464
58.7,9.837131366,9.595120026
58.8,9.845845197,9.600999424
58.9,9.854666342,9.607820902
59,9.863405568,9.612857344
59.1,9.871804006,9.618316493
59.2,9.880598938,9.624713626
59.3,9.889203814,9.63007529
59.4,9.898181427,9.635136307
59.5,9.907175424,9.641965978
59.6,9.916392243,9.646917222
59.7,9.924891443,9.651725926
59.8,9.933606093,9.657482445
59.9,9.942402662,9.663250432
60,9.95077079,9.66843433
60.1,9.959304397,9.673248768
60.2,9.967641395,9.679255962
60.3,9.975902208,9.684597965
60.4,9.985277952,9.68930263
60.5,9.994544742,9.694471782
60.6,10.00303575,9.700026778
60.7,10.01213379,9.70554409
60.8,10.02185523,9.709942374
60.9,10.03045274,9.717038285
61,10.03856282,9.719774413
61.1,10.04716605,9.72491735
61.2,10.05475103,9.730537062
61.3,10.06302986,9.734452838
61.4,10.07090401,9.73966295
61.5,10.0787372,9.745310515
61.6,10.08662938,9.749715354
61.7,10.09458299,9.753689293
61.8,10.10264556,9.759345869
61.9,10.11052134,9.764599398
62,10.11810796,9.768287437
62.1,10.1261951,9.772988006
62.2,10.13383086,9.779103334
62.3,10.1409964,9.782271181
62.4,10.14943498,9.788065382
62.5,10.15777034,9.792088474
62.6,10.16535695,9.79653673
62.7,10.17300337,9.801197158
62.8,10.18061455,9.805787955
62.9,10.1890646,9.810100224
63,10.19703542,9.815348838
63.1,10.20492268,9.819724186
63.2,10.21201613,9.823588352
63.3,10.21905142,9.828734566
63.4,10.22595727,9.832829747
63.5,10.23289917,9.837099418
63.6,10.24006062,9.841985126
63.7,10.24770048,9.846502195
63.8,10.25526333,9.850727629
63.9,10.26234368,9.854711398
64,10.2695166,9.858787738
64.1,10.27620291,9.862907494
64.2,10.28260086,9.867593318
64.3,10.2899114,9.871491072
64.4,10.29698437,9.875795968
64.5,10.30341837,9.879896064
64.6,10.30979092,9.883394867
64.7,10.31626424,9.888332186
64.8,10.32294646,9.892637901
64.9,10.32897495,9.895583744
65,10.33592177,9.900069683
65.1,10.34267116,9.904766976
65.2,10.34923622,9.909289779
65.3,10.35556454,9.91206359
65.4,10.36148163,9.915630387
65.5,10.36750275,9.919950029
65.6,10.37351322,9.923660186
65.7,10.3794729,9.926869811
65.8,10.38520648,9.931313152
65.9,10.3911678,9.934848
66,10.39653847,9.938672026
66.1,10.40174449,9.942510797
66.2,10.40712581,9.946158694
66.3,10.4123351,9.95036201
66.4,10.41809818,9.953797734
66.5,10.42372198,9.957376819
66.6,10.42861179,9.960982938
66.7,10.43350159,9.964427674
66.8,10.43845693,9.967931392
66.9,10.44381041,9.971552256
67,10.44907868,9.975110042
67.1,10.45360394,9.978751386
67.2,10.45820293,9.982128947
67.3,10.46302392,9.985823539
67.4,10.46834381,9.989262541
67.5,10.47250944,9.992282931
67.6,10.47657185,9.99573504
67.7,10.48004444,9.999754035
67.8,10.48312463,10.00204616
67.9,10.48667505,10.00566866
68,10.48985436,10.00876114
68.1,10.49270354,10.01277522
68.2,10.49543475,10.01525658
68.3,10.49788088,10.01787146
68.4,10.50038436,10.02153411
68.5,10.50324992,10.02523197
68.6,10.50525286,10.0274946
68.7,10.50731807,10.03037983
68.8,10.50978468,10.03403837
68.9,10.5119957,10.03692851
69,10.51371766,10.03923538
69.1,10.51578778,10.04261294
69.2,10.5180971,10.04539003
69.3,10.51994358,10.04847677
69.4,10.52209398,10.0512555
69.5,10.52469821,10.05464044
69.6,10.52741714,10.05592822
69.7,10.52971172,10.05947126
69.8,10.53163438,10.06262272
69.9,10.5335554,10.06460928
70,10.53576643,10.0671701
70.1,10.53803397,10.07035351
70.2,10.54022205,10.07266693
70.3,10.54257807,10.07430369
70.4,10.54425252,10.07775007
70.5,10.54630461,10.08005284
70.6,10.54857298,10.082014
70.7,10.5510527,10.08464036
70.8,10.5533186,10.08735601
70.9,10.55515771,10.08924508
71,10.55726387,10.09133896
71.1,10.55950602,10.09398497
71.2,10.56158761,10.09622057
71.3,10.56324157,10.09795645
71.4,10.5650004,10.1001429
71.5,10.56705331,10.10147738
71.6,10.56899727,10.10446254
